playerId,player,playername,position,team,playerposition,playerteam,vor,points,actualPoints,overallECR,overallRank,positionRank,cost,dropoff,adp,adpdiff,auctionValue,upper,lower,risk,sleeper,foo
"2532956","null","Ryan Tannehill","QB","MIA","QB","MIA","3.44","328.115","null","74","70","10","null","5.16","87.2217","17.2217","2.4","340.5","311.588","3.2216","24",
"2507763","null","Mike Wallace","WR","MIN","WR","MIN","3.2752","124.5925","null","85","71","29","null","0.3202","85.6133","14.6133","6.8","143.5","111.1","3.5198","null",
"2543572","null","Martavis Bryant","WR","PIT","WR","PIT","2.9552","124.2725","null","63","72","30","null","0.1865","70.2417","-1.7583","4.8","138.7","113","4.9994","30",
"2505587","null","Anquan Boldin","WR","SF","WR","SF","2.9547","124.272","null","86","73","31","null","0.372","116.525","43.525","1.3","133.4062","104.75","3.0012","43",
"497302","null","Brandon LaFell","WR","NE","WR","NE","2.5827","123.9","null","79","75","33","null","0.485","99.3317","24.3317","2.7","148.04","113.266","4.0737","40",
"2495459","null","Torrey Smith","WR","SF","WR","SF","2.5827","123.9","null","94","74","32","null","1.0913","102.605","28.605","2.3","145.3","112.3","4.1432","25",
"2495353","null","Julius Thomas","TE","JAC","TE","JAC","2.5054","105.0315","null","96","76","6","null","3.7581","77.6583","1.6583","4.4","115.39","89.88","6.2902","10",
"2505629","null","Jason Witten","TE","DAL","TE","DAL","2.2739","104.8","null","92","77","7","null","7.1516","84.3433","7.3433","4.3","109.89","98.201","4.0144","6",
"71345","null","Rashad Jennings","RB","NYG","RB","NYG","1.9415","131.025","null","71","78","28","null","1.0475","74.3183","-3.6817","8.4","147.845","114.2","6.5068","20",
"2506366","null","Roddy White","WR","ATL","WR","ATL","1.6127","122.93","null","76","79","34","null","0.7037","89.9183","10.9183","3.1","133.5","109.25","4.3007","36",
"2552374","null","Ameer Abdullah","RB","DET","RB","DET","1.5965","130.68","null","58","80","29","null","2.3947","72.2683","-7.7317","5.3","157.2","115.6","4.1964","32",
"2543495","null","Davante Adams","WR","GB","WR","GB","1.3702","122.6875","null","69","81","35","null","1.2415","110.5033","29.5033","2.4","143.45","89.05","3.9951","20",
"2506106","null","Larry Fitzgerald","WR","ARI","WR","ARI","0.4477","121.765","null","77","82","36","null","0.6715","99.6467","17.6467","2.7","138.65","108.45","3.539","45",
"2540156","null","Giovani Bernard","RB","CIN","RB","CIN","0.1915","129.275","null","68","83","30","null","4.5129","79.2233","-3.7767","9","157.4","114.1","6.6065","18",
"2541147","null","Charles Johnson","WR","MIN","WR","MIN","-0.1903","121.127","null","89","84","37","null","0.2684","104.5117","20.5117","1.8","136.56","100.7","4.5608","13",
"2504595","null","Steve Smith","WR","BAL","WR","BAL","-0.2573","121.06","null","82","85","38","null","0.6689","107.3457","22.3457","1.5","129.784","106.35","3.5634","26",
"2504595","null","Steve Smith","WR","BAL","WR","BAL","-0.2573","121.06","null","82","85","38","null","0.6689","107.3457","22.3457","0","129.784","106.35","3.5634","26",
"2532841","null","Michael Floyd","WR","ARI","WR","ARI","-0.6601","120.6573","null","103","86","39","null","2.8364","111.5133","24.5133","2.1","137.2","104.361","4.802","52",
"497284","null","Eric Decker","WR","NYJ","WR","NYJ","-1.1923","120.125","null","81","87","40","null","4.6554","114.3983","26.3983","3.7","130.55","112.104","4.5218","29",
"79860","null","Matthew Stafford","QB","DET","QB","DET","-1.38","323.295","null","80","88","11","null","1.0312","77.285","-11.715","3.3","346.3","309.609","3.2159","20",
"2552453","null","Tevin Coleman","RB","ATL","RB","ATL","-1.788","127.2955","null","84","89","31","null","5.43","91.7933","1.7933","7.6","142.8","88.2","7.1375","27",
"2506121","null","Philip Rivers","QB","SD","QB","SD","-2.06","322.615","null","87","90","12","null","10.6263","99.2","8.2","2.5","335.194","316.726","3.0432","11",
"2505996","null","Eli Manning","QB","NYG","QB","NYG","-2.7625","321.9125","null","73","91","13","null","21.1897","89.3317","-2.6683","2.6","349.498","303.457","2.8469","19",
"2540158","null","Zach Ertz","TE","PHI","TE","PHI","-4.7793","97.7468","null","101","92","8","null","1.2968","108.3267","15.3267","2","107.9","86.87","4.2257","21",
"2495267","null","Jordan Cameron","TE","MIA","TE","MIA","-4.9761","97.55","null","91","93","9","null","4.9937","91.7083","-2.2917","2.3","104.41","84.96","6.9065","3",
"2552600","null","Nelson Agholor","WR","PHI","WR","PHI","-5.8006","115.5168","null","88","94","41","null","0.158","86.67","-8.33","4.2","131.65","106.05","5.5203","48",
"2346","null","Pierre Garcon","WR","WAS","WR","WAS","-5.8948","115.4225","null","104","95","42","null","1.5905","123.7833","27.7833","1.2","127.4","99","4.2538","35",
"100030","null","Seahawks","DST","SEA","DST","SEA","-6","141.6075","null","142","96","1","null","14.195","63.4475","-33.5525","6.8","147.36","111.75","9.3867","null",
"2495821","null","Marques Colston","WR","NO","WR","NO","-6.0223","115.295","null","95","97","43","null","3.996","115.95","17.95","1.5","125.45","108.05","3.7511","38",
"2543583","null","Devonta Freeman","RB","ATL","RB","ATL","-6.8548","122.2288","null","99","98","32","null","1.558","110.26","11.26","1.7","145.1","103.965","5.789","8",
"2495966","null","Delanie Walker","TE","TEN","TE","TEN","-7.1761","95.35","null","98","99","10","null","6.9049","119.09","19.09","1.3","109.967","86.685","3.8271","12",
"2550189","null","Isaiah Crowell","RB","CLE","RB","CLE","-7.5812","121.5023","null","83","100","33","null","4.9039","95.085","-5.915","5.3","144.75","104.1","6.1335","7",
"2532977","null","Kendall Wright","WR","TEN","WR","TEN","-8.9483","112.369","null","108","101","44","null","2.3145","127.5233","25.5233","1.2","134.344","106.62","4.5597","17",
"2532899","null","Doug Martin","RB","TB","RB","TB","-9.2443","119.8393","null","72","102","34","null","9.1355","89.52","-13.48","4.1","139.6","93.174","5.0363","25",
"2543847","null","John Brown","WR","ARI","WR","ARI","-11.0883","110.229","null","90","103","45","null","0.9049","110.2383","6.2383","1.4","126.5","87.343","3.8444","32",
"2507855","null","Victor Cruz","WR","NYG","WR","NYG","-11.4373","109.88","null","112","104","46","null","1.3209","97.4383","-7.5617","2.6","122.15","88.15","4.5696","44",
"2539205","null","Terrance Williams","WR","DAL","WR","DAL","-12.5491","108.7682","null","120","105","47","null","1.7007","128.2217","22.2217","1.5","125.1183","93.749","4.1121","23",
"2533046","null","Dwayne Allen","TE","IND","TE","IND","-12.7636","89.7625","null","118","106","11","null","3.1986","111.22","4.22","1.6","98.49","76.69","4.5603","15",
"2552597","null","Breshad Perriman","WR","BAL","WR","BAL","-12.9673","108.35","null","110","107","48","null","2.8192","110.665","2.665","1.7","128.1","84.782","5.8774","59",
"2495438","null","Kyle Rudolph","TE","MIN","TE","MIN","-15.3983","87.1278","null","124","108","12","null","1.2465","128.66","19.66","1.9","102.66","72.0659","5.159","17",
"2530747","null","Doug Baldwin","WR","SEA","WR","SEA","-15.5323","105.785","null","145","109","49","null","1.0217","141.2717","31.2717","1.3","117.435","91.6","4.021","37",
"79555","null","Arian Foster","RB","HOU","RB","HOU","-15.726","113.3575","null","100","110","35","null","5.4011","71.095","-39.905","16.8","147.3","96.2","6.7031","39",
"1990","null","Eddie Royal","WR","CHI","WR","CHI","-16.0408","105.2765","null","122","111","50","null","1.084","126.8533","14.8533","1.7","120.57","86.4","2.2531","58",
"2532838","null","Coby Fleener","TE","IND","TE","IND","-16.5261","86","null","152","112","13","null","1.1354","116.198","3.198","2.1","103.68","77.0129","2.6545","19",
"2495825","null","Owen Daniels","TE","DEN","TE","DEN","-16.7636","85.7625","null","131","113","14","null","2.3166","114.785","0.785","2","98.585","76.03","3.4195","20",
"2552458","null","Devin Funchess","WR","CAR","WR","CAR","-17.0673","104.25","null","113","114","51","null","0.3138","120.71","5.71","2.2","128.84","68.35","3.5827","62",
"80425","null","Percy Harvin","WR","BUF","WR","BUF","-17.1823","104.135","null","150","115","52","null","1.745","135.4617","19.4617","1.3","128.85","87.4","5.8258","50",
"2505785","null","Malcom Floyd","WR","SD","WR","SD","-17.5798","103.7375","null","157","116","53","null","3.4788","139.1","22.1","1.2","116.1","89.75","3.1655","41",
"100003","null","Bills","DST","BUF","DST","BUF","-17.8575","129.75","null","167","117","2","null","5.2375","76.4175","-41.5825","3.7","141.75","118.19","3.6959","null",
"2506922","null","Stephen Gostkowski","K","NE","K","NE","-18","141.075","null","253","118","1","null","6.76","99.315","-19.685","3.2","161.5377","130.502","6.0206","null",
